Country Name,"Country Code","Series Name","Series Code","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]"
Uruguay,"URY","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","166.03","199.77","216.66","202.75","224.92","234.78","274.53","282.74","308.34","353.36","363.5","386.57","441.63","483.83","500.67","577.09","584.87","596.79","740.37","697.03","856.64","802.09","926.32","995.1","980.26","1189.05","1057.66",""
Uruguay,"URY","Rural population growth (annual %)","SP.RUR.TOTL.ZG","-0.572872396800205","-0.673573401618152","-1.89277829680675","-1.93517559320301","-2.01601373366637","-2.10399841366654","-2.19281326243325","-2.21897287993803","-2.21476559704892","-2.18584991268099","-2.18403113765627","-2.16729404616468","-2.36095652966099","-2.44194265894152","-2.42763991572853","-2.4210343782755","-2.45042831909366","-2.47125500997909","-2.51238110115543","-2.53523712679533","-2.55756016403109","-2.56997914608991","-2.61871468716949","-2.93414094162609","-2.98961838891013","-3.03299022559632","-3.13861843652269","-3.26453020266256","-3.37593995372187","-3.47690456757137","-3.4881299791827","-3.46422812066736","-3.4517184913487","-3.39691946340589","-3.37045901803441","-3.33976520963602","-3.34776385447256","-3.36102942506033","-2.12793180471251","-1.69892072830416","-1.66932586865161","-1.65091641942171","-1.68411421213682","-1.72598234022509","-1.81499544045872","-1.91288176498006","-1.91278993812372","-2.04846839892326","-2.12276510520925","-2.02702641148057"
Uruguay,"URY","Rural population","SP.RUR.TOTL","480404","477179","468232","459258","450092","440721","431162","421700","412463","403545","394827","386362","377347","368244","359412","350815","342323","333967","325681","317528","309510","301657","293860","285363","276958","268684","260382","252019","243653","235327","227260","219522","212074","204991","198197","191687","185376","179249","175475","172519","169663","166885","164098","161290","158389","155388","152444","149353","146216","143282"
Uruguay,"URY","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","173887.79978293","","","","","","","","","","173771.1436727","","","","","","","","","","","","","","","173706.5676704","","","","","","","",""
Uruguay,"URY","Rural population (% of total population)","SP.RUR.TOTL.ZS","16.833","16.613","16.194","15.785","15.384","14.991","14.606","14.231","13.862","13.502","13.15","12.806","12.442","12.074","11.715","11.367","11.027","10.696","10.373","10.06","9.755","9.458","9.16500000000001","8.85299999999999","8.55","8.25700000000001","7.97199999999999","7.697","7.431","7.172","6.922","6.681","6.447","6.221","6.002","5.791","5.586","5.38800000000001","5.261","5.157","5.05500000000001","4.955","4.85599999999999","4.76000000000001","4.666","4.574","4.485","4.39700000000001","4.312","4.229"
Uruguay,"URY","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","221.37092590332","280.426910400391","","375.880798339844","","","","","","428.842315673828","560.175598144531","631.367431640625","622.279174804688","640.473205566406","644.549011230469","657.343566894531","680.0185546875","731.957275390625","749.079467773438","779.439636230469","795.964233398438","813.237915039062","838.507934570312","",""
Uruguay,"URY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.265009999275208","0.349940001964569","0.191860005259514","0.224169999361038","0.209250003099442","","0.238179996609688","","","0.460310012102127","0.363849997520447","0.421590000391006","0.374410003423691","0.402390003204346","0.328819990158081","0.329620003700256","0.308079987764359","0.291180014610291","0.317070007324219","0.351090013980865","0.373910009860992","0.440519988536835","0.505940020084381","0.426670014858246","0.446619987487793","0.420349985361099","",""
Uruguay,"URY","Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold","SE.LPV.PRIM.LD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8738784790039","","","","","","","41.4299201965332","","","","","","43.414981842041","","","",""
Uruguay,"URY","Population, total","SP.POP.TOTL","2853944","2872320","2891392","2909461","2925715","2939903","2951953","2963246","2975492","2988778","3002488","3017037","3032845","3049896","3067961","3086255","3104403","3122354","3139702","3156345","3172834","3189440","3206324","3223345","3239280","3254015","3266206","3274251","3278867","3281186","3283148","3285771","3289506","3295153","3302177","3310091","3318580","3326825","3335401","3345337","3356334","3368017","3379283","3388438","3394534","3397206","3398968","3396695","3390913","3388081"
Uruguay,"URY","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","49.3757761189428","49.2988422951334","49.2403488560704","49.2000239219485","49.1588893655055","49.1173008089042","49.0744940722295","49.0307753830682","48.9891755716366","48.9523477488124","48.9202288235623","48.890020241714","48.8670868442007","48.8502230895742","48.8326611713773","48.8135130809065","48.7929720442133","48.772864567203","48.7523338202161","48.729923778952","48.7058096029637","48.6814299688974","48.6571849881671","48.6348808458294","48.6148306459555","48.5955965169183","48.5772177260099","48.559365619995","48.5412334630327","48.5226073742848","48.5048339291539","48.4860630883893","48.4660467358787","48.4493886776695","48.4374858048234","48.4300280566305","48.425109534801","48.4235569950328","48.4271306508573","48.4343729794637","48.4443443352181","48.4572222934808","48.4728708642842","48.4886099402173","48.494609274793","48.4948067602632","48.5000892917823","48.5010282053585","48.4946679552085","48.4938229044701"
Uruguay,"URY","Population, male","SP.POP.TOTL.MA.IN","1409157","1416021","1423732","1431456","1438249","1444001","1448656","1452902","1457669","1463077","1468824","1475030","1482063","1489881","1498167","1506509","1514730","1522861","1530678","1538085","1545354","1552665","1560107","1567670","1574770","1581308","1586632","1589956","1591602","1592117","1592485","1593141","1594294","1596481","1599492","1603078","1607026","1610967","1615239","1620293","1625954","1632047","1638035","1643006","1646166","1647468","1648503","1647432","1644412","1643010"
Uruguay,"URY","Population, female","SP.POP.TOTL.FE.IN","1444787","1456299","1467660","1478005","1487466","1495902","1503297","1510344","1517823","1525701","1533664","1542007","1550782","1560015","1569794","1579746","1589673","1599493","1609024","1618260","1627480","1636775","1646217","1655675","1664510","1672707","1679574","1684295","1687265","1689069","1690663","1692630","1695212","1698672","1702685","1707013","1711554","1715858","1720162","1725044","1730380","1735970","1741248","1745432","1748368","1749738","1750465","1749263","1746501","1745071"
Uruguay,"URY","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.6242238810572","50.7011577048666","50.7596511439296","50.7999760780515","50.8411106344945","50.8826991910958","50.9255059277705","50.9692246169318","51.0108244283634","51.0476522511876","51.0797711764377","51.109979758286","51.1329131557993","51.1497769104258","51.1673388286227","51.1864869190935","51.2070279557867","51.227135432797","51.2476661797839","51.270076221048","51.2941903970363","51.3185700311026","51.3428150118329","51.3651191541706","51.3851693540445","51.4044034830817","51.4227822739901","51.440634380005","51.4587665369673","51.4773926257152","51.4951660708461","51.5139369116107","51.5339532641213","51.5506113223305","51.5625141951766","51.5699719433695","51.574890465199","51.5764430049672","51.5728693491427","51.5656270205364","51.5556556647819","51.5427777065192","51.5271291357158","51.5113900597827","51.5053907252071","51.5051932397368","51.4999107082177","51.4989717946416","51.5053320447915","51.5061770955299"
Uruguay,"URY","Population living in slums (% of urban population)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7","","23.7","","23.67571","","19.95","","16.22429","","12.49857","","8.77286","","5.04714","","","","","","","","",""
Uruguay,"URY","Population growth (annual %)","SP.POP.GROW","0.590786204296072","0.641816831357887","0.661798147064247","0.622979359711899","0.557105459685174","0.483769235243481","0.40903975932411","0.38183039050652","0.412411436806429","0.445520473619639","0.457667008298166","0.483394564540091","0.522589894361019","0.560636879371842","0.590567988250426","0.59452102052382","0.5863044602648","0.576577815081659","0.554068643934089","0.528682164061756","0.52104822142472","0.522015798423953","0.527975679567825","0.529453063948236","0.493144265488424","0.45385356103469","0.373944815859448","0.246007398484151","0.140879525241248","0.0707006512477159","0.0597775816533495","0.0798609372229262","0.113607393322573","0.171519933968135","0.212934707039678","0.239373352045262","0.256129913246022","0.248141512237734","0.257451630638359","0.297452387025821","0.328187100513488","0.347483697847475","0.333941294134426","0.270549143036717","0.179744266709225","0.0786838170441181","0.0518527053450753","-0.0668956092956434","-0.170369337727093","-0.0835522251458198"
Uruguay,"URY","Patent applications, residents","IP.PAT.RESD","","","","","","","70","71","49","40","43","63","39","34","28","23","","34","39","29","18","35","25","32","27","27","44","52","30","45","37","24","31","35","33","30","23","20","22","","37","26","","23","","","","","",""
Uruguay,"URY","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","213","227","157","174","147","105","124","101","144","111","","137","140","147","151","221","182","370","469","525","572","543","466","504","514","589","725","739","706","750","761","667","678","","639","532","","500","","","","","",""
Uruguay,"URY","New business density (new registrations per 1,000 people ages 15-64)","IC.BUS.NDNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.77716495877844","1.83495658162899","1.50516739443577","1.48854429840171","2.27219901118431","2.63375083327393","3.13035730978014","1.77716495877844","1.83495658162899","1.50516739443577","1.77716495877844","1.83495658162899","1.50516739443577","1.48854429840171","2.27219901118431","2.63375083327393","3.13035730978014",""
Uruguay,"URY","New businesses registered (number)","IC.BUS.NREG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3895","4039","3326","3300","5054","5875","6999","3895","4039","3326","3895","4039","3326","3300","5054","5875","6999",""
Uruguay,"URY","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","-57300000","-309300000","-617700000","-397300000","-48200000","222400000","222500000","242100000","308260000","153070000","325140000","474370000","499090000","234730000","149720000","-104790000","-236900000","-61500000","-127200000","-168900000","-336600000","-437300000","-533085861.015571","-459485291.013659","201535963.635053","318474094.564127","478265127.68267","392623980.58477","-89902847.809965","157956462.694981","-960800911.803937","520918149.434065","630230268.100273","161119684.099074","1691777409.05075","1003505791.87648","1828336998.16352","2232850552.98894","3064989235.45963","3477944620.1946","3276913664.71576","3780549090.74677","2430036428.22686","4525744457.35153","4204800195.29024","2746124093.13527"
Uruguay,"URY","Investment in ICT with private participation (current US$)","IE.PPI.ICTI.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Uruguay,"URY","GDP (current US$)","NY.GDP.MKTP.CD","4090209681.97172","3538278046.96236","3667161241.48372","4114670014.3472","4910254565.57831","7181182224.11227","10163020115.7344","11048301420.6301","9178780076.99713","5102276308.45313","4850238549.61832","4732017873.38369","5880112788.40947","7367494080.40014","8213538368.84635","8438951476.06644","9298807850.29979","11206176650.9075","12878148790.7348","15002136971.1745","17474588895.8918","19297663096.5506","20515458113.5857","23969739233.8966","25385886977.5228","23983945190.6202","22823270892.1094","20898761742.2386","13606515722.5864","12045638351.8507","13686329890.1191","17362857683.8545","19741420739.8901","23797773024.3992","31119602538.8322","32708319077.5179","41950361211.9581","50342406067.0777","54232266358.7811","61337621933.7857","61496186973.902","57680327998.6689","57480788390.2581","65006039994.56","65344576348.2279","62222325807.0578","53668636567.8667","60760798595.5436","70164683290.3776","77240830877.4597"
Uruguay,"URY","GDP (current LCU)","NY.GDP.MKTP.CN","4492400","7911000","12110800","19119500","29576100","56288500","92204000","119248000","127156700","175395000","271096000","478672000","890449000","1661532000","2944611000","5242091000","10874807000","22610288000","38953979000","59124802000","88140376000","122520863000","163545806000","226318274900","265838901400","271961149700","276152265900","278353052800","289233255700","339791593800","392849675900","425018448100","475242288900","558558125600","651934418500","738160788900","841493831900","972323702000","1101488513300","1256293128100","1429541899800","1576251491900","1733770027900","1864139205300","2007728967200","2193671429700","2254796099367.66","2646327213391.43","2888511615824.95","2998594333915.47"
Uruguay,"URY","GDP (constant LCU)","NY.GDP.MKTP.KN","577646070980","612864656960","636983762750","646254814130","680984453150","723199474330","765458918930","777396708740","701539337160","629460385150","622268060950","631393846260","687018433700","741932759730","752920319910","761231815030","763495325490","790513963000","853214276900","875888839700","939665307300","926062722000","977718109500","1061290356100","1109248900900","1092377825000","1071295690700","1030113692100","950465227100","958119170700","1006064990400","1081118768000","1125429257000","1199049333900","1285094848700","1339627774000","1444164417000","1518714105300","1572448924600","1645371850900","1698662010100","1704959651000","1733770027900","1763944153800","1766850739700","1783253316800","1651646692568.18","1743509510935.1","1825580995150.78","1832289552118.75"
Uruguay,"URY","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","19542289356.6581","20733765993.5299","21549737170.4348","21863385229.0134","23038320347.7266","24466492719.2575","25896167975.2906","26300034208.3807","23733710676.1581","21295214497.4957","21051891660.6852","21360625236.6484","23242455370.5452","25100256718.148","25471975822.888","25753161224.7828","25829737832.144","26743802791.2413","28865011154.8822","29632112135.1097","31789727752.3514","31329539981.1782","33077088488.9395","35904413225.1269","37526894198.668","36956130432.4805","36242902749.5716","34849678466.8177","32155098813.2195","32414038652.1022","34036089123.994","36575226344.6127","38074290288.9132","40564924117.3376","43475921755.0631","45320819970.7986","48857389210.184","51379472633.5779","53197370201.0395","55664418793.7377","57467273107.5946","57680327998.6689","58655009122.8718","59675827109.951","59774159541.437","60329073569.2244","55876702366.166","58984504648.2777","61761057234.7987","61988013788.3355"
Uruguay,"URY","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2.89534459834873","6.09691431298931","3.93547017536275","1.45546117847255","5.37398534767648","6.1991167323612","5.84340090113461","1.55955982937495","-9.75787146088504","-10.274399195032","-1.142617449752","1.46653602887281","8.80980829469384","7.99313720510438","1.48093746177193","1.1039010238153","0.297348378681562","3.53880850451309","7.93158841395443","2.65754610698545","7.28134264410127","-1.44759896894408","5.57795776385868","8.54768320111596","4.51889009679091","-1.52094591992036","-1.92993063549235","-3.84412995940374","-7.73200721540044","0.805283915893824","5.00416035564457","7.4601321302473","4.09857735445401","6.54151084504817","7.17614466455107","4.24349419462426","7.8034096507169","5.16213302463606","3.53817872056869","4.63753862902416","3.23879122952364","0.370741257681345","1.6897981652001","1.74037648675632","0.164777659980814","0.928351033363754","-7.38014184479323","5.56189279343275","4.70725761465232","0.3674751756175"
Uruguay,"URY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","6847.46769966687","7218.47356615208","7453.06660958971","7514.58267665845","7874.42397763508","8322.21087541239","8772.55429720278","8875.41372143275","7976.3987522595","7125.0572968269","7011.48236418771","7080.00108604848","7663.58167679033","8229.87299178332","8302.57484462415","8344.46966462033","8320.3559048693","8565.26927800028","9193.55122074713","9388.10939080161","10019.3479243955","9822.89680356996","10316.2027570949","11138.8676127212","11584.9491858277","11357.0866859804","11096.3309569487","10643.5574019273","9806.7713064359","9878.75684344081","10366.9067382871","11131.3984890038","11574.470540231","12310.482735502","13165.83628166","13691.71420689","14722.3780081191","15443.9961926395","15949.3176985435","16639.4054750651","17122.0364563225","17125.9016800298","17357.2349882717","17611.6036681064","17608.9441264801","17758.4384253485","16439.3140406635","17365.2637779599","18213.6956137768","18295.9066764742"
Uruguay,"URY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","202402.734945044","213369.212678253","220303.494908335","222121.834295081","232758.301184497","245994.331898025","259305.930321384","262346.328566714","235772.550274039","210607.942493554","207250.806980744","209276.13624228","226526.061734114","243264.937469999","245413.914945464","246652.274368126","245939.5012471","253178.839747191","271750.082300804","277500.982845665","296159.618593346","290352.764748671","304934.282842283","329251.24555392","342436.868964708","335701.533336509","327993.914254031","314610.484077122","289876.114859188","292003.918918342","306433.030250235","329030.467430627","342127.133071045","363882.749571871","389165.949826433","404710.255397812","435175.411471171","456505.558693349","471442.241757438","491840.388845728","506106.367870421","506220.61913583","513058.547597227","520577.373350199","520498.760566252","524917.628427596","485925.931802883","513295.86875922","538374.471757541","540804.529796882"
Uruguay,"URY","GDP per capita (current LCU)","NY.GDP.PCAP.CN","1.57410236500786","2.7542195855615","4.18857076453141","6.57149210798839","10.109016086666","19.1463799996122","31.2349146480313","40.2423558489575","42.7346805167011","58.684519224914","90.2904524514336","158.656324068946","293.601882061233","544.783166376821","959.794143406647","1698.52815143272","3503.02682995732","7241.42361820601","12406.9032666157","18732.0467185938","27779.6997888954","38414.5376617839","51007.2612749055","70212.2406692427","82067.2808154899","83577.1038855076","84548.3309687142","85012.7411734775","88211.3412041416","103557.55321399","119656.401691304","129351.208011757","144472.236530348","169509.010841075","197425.643295317","223003.170879592","253570.452392288","292267.763408054","330241.705060351","375535.597190956","425923.611833626","468005.800416091","513058.547597227","550147.060474472","591459.377693669","645728.115898771","663376.677676183","779088.853544822","851838.90469173","885042.103159715"
Uruguay,"URY","GDP per capita (current US$)","NY.GDP.PCAP.CD","1433.17797475063","1231.85370953179","1268.30303240921","1414.23789985403","1678.30925622568","2442.65957894266","3442.81230620351","3728.4455696996","3084.79407002174","1707.14462849135","1615.40647277136","1568.43216486363","1938.8108486947","2415.6541994875","2677.19777690993","2734.36623871535","2995.36105663465","3589.01541942634","4101.71054155291","4753.00924682647","5507.56481300056","6050.48632253644","6398.43575184095","7436.29342620682","7836.89183322307","7370.56995453931","6987.70098766257","6382.76104740859","4149.76140312687","3671.12329256883","4168.66065438387","5284.25677987129","6001.33294783172","7222.05403645877","9423.96562595893","9881.39573127081","12641.0576849008","15132.2675725587","16259.5940814256","18335.2594772322","18322.4276767157","17125.9016800298","17009.7586944503","19184.6626659717","19249.9401532664","18315.7352857194","15789.6857422214","17888.211510172","20691.9738991763","22797.8111731861"
Uruguay,"URY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","2.28924523618788","5.4181470108031","3.24989821307452","0.825379273943213","4.7885733175091","5.68659877915023","5.41134355440225","1.17251396509195","-10.1292739402363","-10.6732559626791","-1.59402132372715","0.977235886818193","8.24266244664604","7.38938186968173","0.883389730478427","0.504600329177435","-0.288978937190848","2.94354443405069","7.33522697716671","2.11624610972325","6.72380888757364","-1.96071762661492","5.02200077420791","7.97449289236334","4.00473000143258","-1.96688389558119","-2.29597374962009","-4.08038978630051","-7.86190240623733","0.734039111911073","4.94141016509036","7.37434772026329","3.98038082694534","6.35892754413862","6.94817225721984","3.99426146565813","7.52764617823019","4.90150561357953","3.27196082931438","4.32675421961548","2.9005302021196","0.0225745559950212","1.35078031255824","1.465490788173","-0.0151010758383734","0.848967989191223","-7.42815529772055","5.63253268966115","4.88579872246839","0.451369477346802"
Uruguay,"URY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","14106.5275016241","14521.759406736","15586.9634202981","15916.8219273042","16987.0386146715","16653.9707543138","17490.3332945318","18885.0986799549","19641.3958925912","19255.0724399125","18812.9810312217","18045.3380747251","16626.6312064146","16748.6771824629","17576.2980192753","18872.4353515664","19623.6301498778","20871.4825726383","22321.6691344208","23213.2549631487","24960.666663225","26184.1151409099","27040.849131823","28210.840212654","29029.1041532938","29035.6573446657","29427.8652876993","29859.1279426465","29854.6188930912","30108.0750507886","27871.6004788618","29441.4774869654","30879.9288178994","31019.3113912098"
Uruguay,"URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","6683.05781051841","7112.43765123326","7808.12228059884","8162.3559293255","8897.17805928859","8905.61798638675","9524.08700364965","10460.9197097785","11002.1262086267","10938.3557820147","10929.3002607757","10719.394568603","10030.1287840287","10303.2337503168","11103.1125900306","12295.7003114467","13179.3881130976","14397.2249662975","15694.2354117235","16421.7696323609","17872.5369681181","19135.3636964186","19495.4223660846","20661.3793411187","21867.8112276315","22168.6114189676","22840.5510745329","23606.6430641876","24386.4944489963","25782.6940702439","25777.7455310901","29441.4774869654","33081.5074307653","34426.6024727939"
Uruguay,"URY","GDP per person employed (constant 2021 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","37126.8030900958","39671.0296680114","40851.0105675974","42699.698293854","41506.5463300925","43683.6866894509","46609.5123788129","47061.0023077478","47608.2719481808","47316.5148452054","45556.014412399","43828.777365702","44697.8219339863","44519.8361715937","47123.5208209289","46307.6300929094","46934.2504437032","49140.0355181726","50191.6112584119","53817.6117867106","54279.9746350588","56635.917256026","59257.183127581","59934.8244913277","61296.2107188804","62541.0104994927","63813.9893077965","64329.3441474958","64955.284818492","63334.252448999","64043.9833700535","65553.6578536685","65116.656603023"
Uruguay,"URY","GDP, PPP (constant 2021 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","43792346295.6244","45342073570.6598","48938420224.6369","50238981306.1369","53897053675.9428","53116840482.6386","56079675410.2564","60873188404.5392","63623980886.9528","62656294545.5618","61447071522.0626","59084966236.5068","54516512383.8832","54955525089.6168","57705587689.3878","62010500777.5518","64552049119.8041","68774728413.6769","73710102417.2944","76837986334.2239","82833969175.2453","87109968853.6575","90192075235.1316","94374767564.4794","97431369259.2411","97792587543.0089","99445084893.0124","101175803767.725","101342518889.64","102283333210.989","94734678136.4358","100003719372.588","104711152067.69","105095939557.641"
Uruguay,"URY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","20746904716.1468","22207548150.0788","24515177140.6407","25763211325.7469","28229269050.5648","28403934230.5014","30537308737.89","33719153241.9159","35638967385.0802","35593573790.0127","35697346087.5472","35097988385.6429","32887458275.7019","33806826336.2671","36453161893.7338","40400855508.0424","43353676274.3631","47441059039.37","51825143209.1787","54357551864.1511","59311443731.6575","63660006329.3378","65025051255.2609","69119276780.88","73395678328.8813","74664260125.477","77184685956.8009","79989646411.1295","82780784547.9291","87589122991.597","87617732172.3183","100003719372.588","112176513606.579","116640117732.626"
Uruguay,"URY","Fixed broadband subscriptions","IT.NET.BBND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27000","48500","107000","165000","245000","317000","384000","473000","581000","737000","840000","901000","922000","953000","977000","1010000","1060000","1110000","1140000","1100000"
Uruguay,"URY","Fixed broadband subscriptions (per 100 people)","IT.NET.BBND.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.822381","1.47725","3.24006","5.0079","7.40515","9.5914","11.5576","14.214","17.4093","22.033","25.0351","26.7497","27.2743","28.1333","28.7931","29.8013","31.2948","32.5451","33.4866","32.4022"
Uruguay,"URY","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","695.528713948136","750.960895721925","792.351919075656","831.425477090086","903.027123284394","920.09838419839","991.546952136433","1027.25187176495","1030.41782669891","1033.53276824174","1037.80597957427","1069.59245113666","1105.56259881398","1159.38379538188","1253.60133326336","1207.2884450572","1246.61649921096","1348.98221021703","1372.42324271539","1464.66878620683","1499.9208909133","1595.57790709341","1657.03777908908","1757.18081682228","1836.21051591712","1947.13300338198","2064.47480654925","2032.52591203301","2027.52963142451","1909.98011085016","1953.00364162688","2023.8781095822","2248.96990611964","2446.01692243122","2624.32934394492","2702.0405179193","2850.31549638701","2857.9802063529","2984.94843648485","3040.94923770012","3125.73182525935","","","","","","","","",""
Uruguay,"URY","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","18.0908711963318","15.0875796178344","16.1732050333087","17.8632772243215","15.2998379254457","11.5577889447236","11.9565217391304","8.72414499283228","10.1851851851852","9.00925421883506","10.7913669064748","10.6250945966399","12.2842502696872","14.0720148265819","14.8328790704347","14.7300366940416","13.9172487909726","14.4607493945006","13.5408472862119","13.9633993482076","15.7369733560835","18.5983827493261","19.8200899550225","18.7465025181869","15.3010033444816","18.7239366138449","18.5292567211386","15.9783783783784","16.730869338886","20.8882154097214","30.7260669954089","23.3272585264254","18.4262061598718","12.2002970507108","11.7915383738169","12.7664373519792","11.0231923601637","12.4419953596288","12.1921298480702","10.9929686160178","9.62735305416827","","","","","","","","",""
Uruguay,"URY","Electricity production from coal sources (% of total)","EG.ELC.COAL.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
Uruguay,"URY","Electricity production from hydroelectric sources (% of total)","EG.ELC.HYRO.ZS","56.9820758649437","45.1035031847134","45.2257586972613","53.8646513225696","52.8687196110211","43.5510887772194","75.6304347826087","78.988326848249","81.3840155945419","97.8769733260751","98.3397897066962","97.6540033298017","98.3549083063646","96.1477362986497","77.7650265385167","68.1984972916303","94.156367544331","87.0921783729876","89.0212383413867","91.489095011281","98.0181126132038","92.8492151577612","86.4767616191904","90.7386681589256","95.6730769230769","76.4525993883792","92.9230363732209","99.3945945945946","99.2712129099427","99.4288378598904","80.9726237034518","86.9955740692528","63.9843332739897","85.6036494801613","51.3171399247349","59.3210781549566","78.8176443838108","62.6353441608662","51.1559875436444","70.365288972732","74.1375336150596","60.1601164483261","","","","","","","",""
Uruguay,"URY","Electricity production from natural gas sources (% of total)","EG.ELC.NGAS.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0340078217990138","0.039052330122364","0.0534092932170198","0.0212179079142796","0.0798266621051431","0.214277658734634","0.727603456116417","0.879737045630317","0.0754930640747381","0.00857485851483451","0.0230503265462927","0","","","","","","","",""
Uruguay,"URY","Electricity production from nuclear sources (% of total)","EG.ELC.NUCL.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
Uruguay,"URY","Electricity production from oil sources (% of total)","EG.ELC.PETR.ZS","42.5593997498958","54.5382165605096","54.4041450777202","45.7574716592236","46.807131280389","56.1474036850921","24.1739130434783","20.7864018021708","18.1611435997401","1.83723462166576","1.30049806308799","1.92220372332375","1.07874865156419","3.38893301562086","21.7759288480849","31.2423554080028","5.05104782375067","12.0957401339222","10.2371052927295","7.77137127099524","1.20750754692217","6.45314729665451","12.9085457271364","8.8276440962507","3.87750836120401","22.8940783986656","6.615709014233","0.205405405405405","0.32274856845393","0.128220072269495","18.3812276823669","12.4576933090341","35.072102545843","12.9217059197963","39.0124301516707","31.0477049734972","11.6507503410641","27.0784996133024","38.1806171557988","19.1390842051106","9.25086438724549","11.4410480349345","","","","","","","",""
Uruguay,"URY","Electricity production from oil, gas and coal sources (% of total)","EG.ELC.FOSL.ZS","42.5593997498958","54.5382165605096","54.4041450777202","45.7574716592236","46.807131280389","56.1474036850921","24.1739130434783","20.7864018021708","18.1611435997401","1.83723462166576","1.30049806308799","1.92220372332375","1.07874865156419","3.38893301562086","21.7759288480849","31.2423554080028","5.05104782375067","12.0957401339222","10.2371052927295","7.77137127099524","1.20750754692217","6.45314729665451","12.9085457271364","8.8276440962507","3.87750836120401","22.8940783986656","6.615709014233","0.205405405405405","0.32274856845393","0.128220072269495","18.415235504166","12.4967456391565","35.12551183906","12.9429238277106","39.0922568137758","31.2619826322319","12.3783537971805","27.9582366589327","38.2561102198735","19.1476590636255","9.27391471379178","11.4410480349345","","","","","","","",""
